boundary_year,decision,district,event_rows,evidence,historical_boundary_verified,method,note,reference_name,shape_id,state,state_overlap
2021,accepted_reference_boundary,Barnala,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Barnala,76128533B39051871473194,Punjab,0.9999999999999972
2021,accepted_reference_boundary,Fazilka,4,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Fazilka,76128533B7291413308870,Punjab,0.9983510552440527
2021,accepted_reference_boundary,Ferozepur,2,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Firozpur,76128533B421757708753,Punjab,0.9999126481911498
2021,accepted_reference_boundary,Pathankot,4,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Pathankot,76128533B19630094725383,Punjab,0.9321167782329953
2021,accepted_reference_boundary,SAS Nagar,2,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Sahibzada Ajit Singh Nagar,76128533B12197302963241,Punjab,0.9692004752078438
2021,accepted_reference_boundary,SBS Nagar,2,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Shahid Bhagat Singh Nagar,76128533B14984770113274,Punjab,0.9999999999999991
2021,accepted_reference_boundary,Sri Muktsar Sahib,1,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Muktsar,76128533B50184713016881,Punjab,0.9985109219696818
2021,accepted_reference_boundary,Tarn Taran,3,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Tarn Taran,76128533B54652028494758,Punjab,0.9999151230702198
2021,accepted_reference_boundary,Chittorgarh,1,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Chittaurgarh,76128533B58527154065354,Rajasthan,0.9837473989960783
2021,accepted_reference_boundary,Dholpur,1,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Dhaulpur,76128533B64898456093948,Rajasthan,0.9925873331775057
2021,accepted_reference_boundary,Jalore,2,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Jalor,76128533B59459156188335,Rajasthan,0.9956327217610401
2021,unresolved,Gyalshing,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,West District predates Soreng split; parent polygon would overstate remaining district.,Gyalshing,,Sikkim,
2021,accepted_reference_boundary,Mangan,3,https://sikkim.nic.in/district-centres/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",North District,76128533B65820903826030,Sikkim,0.9879056582976604
2021,accepted_reference_boundary,Chengalpattu,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Chengalputtu,76128533B88669134807148,Tamil Nadu,0.9999999999999973
2021,accepted_reference_boundary,Kallakurichi,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Kallakurichi,76128533B19545859035458,Tamil Nadu,1.0000000000000018
2021,accepted_reference_boundary,Kanchipuram,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Kancheepuram,76128533B83644689337946,Tamil Nadu,0.9987609996791965
2021,accepted_reference_boundary,Kanyakumari,2,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Kanniyakumari,76128533B53796141759805,Tamil Nadu,0.9939231842777053
2021,accepted_reference_boundary,Krishnagiri,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Krishnagiri,76128533B35717069663408,Tamil Nadu,0.9972027594579838
2021,accepted_reference_boundary,Mayiladuthurai,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Mayiladuthurai,76128533B63176236753619,Tamil Nadu,0.9964073857167511
2021,accepted_reference_boundary,Ranipet,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Ranipet,76128533B22687502928564,Tamil Nadu,0.9962392594584926
2021,accepted_reference_boundary,Sivagangai,1,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Sivaganga,76128533B89925537847414,Tamil Nadu,1.0000000000000007
2021,accepted_reference_boundary,Tenkasi,2,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Tenkasi,76128533B27604563137530,Tamil Nadu,0.999564645709842
2021,accepted_reference_boundary,Thiruvarur,2,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Thiruvarur,76128533B45072089356239,Tamil Nadu,0.9897444199527001
2021,accepted_reference_boundary,Thoothukkudi,2,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Thoothukkudi,76128533B31241181851990,Tamil Nadu,0.9963177390128889
2021,accepted_reference_boundary,Tiruchirappalli,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Tiruchirappalli,76128533B1645877589145,Tamil Nadu,1.000000000000005
2021,accepted_reference_boundary,Tirunelveli,2,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Tirunelveli,76128533B52639434516056,Tamil Nadu,0.9992911861890176
2021,accepted_reference_boundary,Tirupattur,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Tirupathur,76128533B11403491783632,Tamil Nadu,0.9986948351165909
2021,accepted_reference_boundary,Tiruppur,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Tiruppur,76128533B57036825942975,Tamil Nadu,0.999172390866006
2021,accepted_reference_boundary,Tiruvallur,1,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Thiruvallur,76128533B45592431373253,Tamil Nadu,0.9835334472425208
2021,accepted_reference_boundary,Tiruvarur,1,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Thiruvarur,76128533B45072089356239,Tamil Nadu,0.9897444199527001
2021,accepted_reference_boundary,Viluppuram,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Viluppuram,76128533B86430586962522,Tamil Nadu,0.9949940837072219
2021,unresolved,Bhadradri Kothagudem,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,State containment below 90%; conflicting reference boundaries require review.,Bhadradri,76128533B30246762498957,Telangana,0.7397615475697691
2021,accepted_reference_boundary,Jayashankar Bhupalpally,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Jayashankar,76128533B60322704115131,Telangana,0.9964162092270301
2021,accepted_reference_boundary,Mancherial,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Mancherial,76128533B53018054761164,Telangana,0.9980714793516005
2021,accepted_reference_boundary,Mulugu,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Mulugu,76128533B84398038505400,Telangana,0.999946531404112
2021,accepted_reference_boundary,Nirmal,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Nirmal,76128533B25280172436550,Telangana,0.9938197989755885
2021,accepted_reference_boundary,Ranga Reddy,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Ranga Reddy,76128533B31175522938788,Telangana,0.9999999999999991
2021,accepted_reference_boundary,Gomati,5,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Gomati,76128533B94126463611805,Tripura,0.9845477488171606
2021,accepted_reference_boundary,Khowai,4,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Khowai,76128533B67044589012853,Tripura,0.9966869378294319
2021,accepted_reference_boundary,Sepahijala,3,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Sipahijula,76128533B43965372582859,Tripura,0.9878576079253633
2021,accepted_reference_boundary,Unakoti,4,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Unokoti,76128533B4720703924950,Tripura,0.9906259419708984
2021,accepted_reference_boundary,Amethi,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Amethi,76128533B13908294104682,Uttar Pradesh,1.0000000000000016
2021,accepted_reference_boundary,Amroha,1,https://amroha.nic.in/history/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Jyotiba Phule Nagar,76128533B21119051307760,Uttar Pradesh,0.999999999999999
2021,accepted_reference_boundary,Ayodhya,8,https://ayodhya.nic.in/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Faizabad,76128533B60320291189162,Uttar Pradesh,0.9999999999999994
2021,accepted_reference_boundary,Budaun,6,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Budaun,76128533B84679668760735,Uttar Pradesh,1.0000000000000027
2021,accepted_reference_boundary,Hapur,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Hapur,76128533B87317961648652,Uttar Pradesh,0.9999999999999981
2021,accepted_reference_boundary,Kanpur Nagar,3,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Kanpur Nagar,76128533B23710487943819,Uttar Pradesh,1.0000000000000029
2021,accepted_reference_boundary,Kasganj,2,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Kanshiram Nagar,76128533B7643504807381,Uttar Pradesh,1.0000000000000007
2021,accepted_reference_boundary,Prayagraj,3,https://prayagraj.nic.in/history/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Allahabad,76128533B51368558457506,Uttar Pradesh,0.996502644026389
2021,accepted_reference_boundary,Shamli,1,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Samli,76128533B35465481868600,Uttar Pradesh,0.9998011750073198
2021,accepted_reference_boundary,Shrawasti,3,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Shrawasti,76128533B34832354589031,Uttar Pradesh,0.9992042075087948
2021,accepted_reference_boundary,Alipurduar,6,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Alipurduar,76128533B23858286755005,West Bengal,0.9656911694389393
2021,accepted_reference_boundary,Cooch Behar,6,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Koch Bihar,76128533B64156747739715,West Bengal,0.9942317944280099
2021,accepted_reference_boundary,Darjeeling,8,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Darjiling,76128533B17109302371020,West Bengal,0.9758020480029443
2021,accepted_reference_boundary,East Medinipur,5,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Purba Medinipur,76128533B25373378863054,West Bengal,0.948911342466063
2021,accepted_reference_boundary,Hooghly,5,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Hugli,76128533B81857725777974,West Bengal,0.9999999999999968
2021,accepted_reference_boundary,Howrah,4,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Haora,76128533B22077262393417,West Bengal,0.9911295436447722
2021,accepted_reference_boundary,Jhargram,4,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Jhargram,76128533B24861976740713,West Bengal,0.9971647199211737
2021,accepted_reference_boundary,Kalimpong,5,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,exact_or_spacing,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Kalimpong,76128533B78458325839103,West Bengal,0.9724220390404619
2021,accepted_reference_boundary,Malda,4,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Maldah,76128533B36734405131975,West Bengal,0.9876526858017726
2021,accepted_reference_boundary,Paschim Bardhaman,4,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Paschim Barddhaman,76128533B60845263086042,West Bengal,0.9964012185638987
2021,accepted_reference_boundary,Purba Bardhaman,4,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Barddhaman,76128533B59121537940607,West Bengal,0.9999999999999998
2021,accepted_reference_boundary,Purulia,4,https://censusindia.gov.in/nada/index.php/catalog/42557,False,census_label_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Puruliya,76128533B16811573188243,West Bengal,0.9816691483216724
2021,accepted_reference_boundary,West Medinipur,5,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,False,reviewed_alias,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",Paschim Medinipur,76128533B88812350838807,West Bengal,0.9998791282714329
