state,district,census_district_code,total_population,urban_population,rural_population,urban_population_share,census_year,source,match_status
Haryana,Sonipat,076,1450001.0,453364.0,996637.0,0.31266461195544004,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Punjab,Fatehgarh Sahib,040,600163.0,185482.0,414681.0,0.3090527073478372,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Telangana,Bhadradri Kothagudem,retabulated:telangana:bhadradri kothagudem,1069261.0,339083.0,730178.0,0.3171190195845542,2011,census_2011_recovery;method=official_retabulation;url=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;table=Annexure 18; printed page 268; PDF page 273;notes=Official 2011 population retabulated to the district definition in the cited source. No parent-district population substitution; not an event-year population estimate.;population_source=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Telangana,Jayashankar Bhupalpally,retabulated:telangana:jayashankar bhupalpally,416763.0,42387.0,374376.0,0.10170528573793738,2011,census_2011_recovery;method=official_retabulation;url=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;table=Annexure 18; printed page 268; PDF page 273;notes=Official 2011 population retabulated to the district definition in the cited source. No parent-district population substitution; not an event-year population estimate.;population_source=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Telangana,Mancherial,retabulated:telangana:mancherial,807037.0,353847.0,453190.0,0.4384520164502991,2011,census_2011_recovery;method=official_retabulation;url=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;table=Annexure 18; printed page 268; PDF page 273;notes=Official 2011 population retabulated to the district definition in the cited source. No parent-district population substitution; not an event-year population estimate.;population_source=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Telangana,Mulugu,retabulated:telangana:mulugu,294671.0,11493.0,283178.0,0.03900282009427463,2011,census_2011_recovery;method=official_retabulation;url=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;table=Annexure 18; printed page 268; PDF page 273;notes=Official 2011 population retabulated to the district definition in the cited source. No parent-district population substitution; not an event-year population estimate.;population_source=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Telangana,Nirmal,retabulated:telangana:nirmal,709418.0,151682.0,557736.0,0.2138118852355029,2011,census_2011_recovery;method=official_retabulation;url=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;table=Annexure 18; printed page 268; PDF page 273;notes=Official 2011 population retabulated to the district definition in the cited source. No parent-district population substitution; not an event-year population estimate.;population_source=https://www.telangana.gov.in/wp-content/uploads/2023/05/Telangana-Socio-Economic-Outlook-2023.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Meghalaya,East Jaintia Hills,retabulated:meghalaya:east jaintia hills,122939.0,0.0,122939.0,0.0,2011,census_2011_recovery;method=official_retabulation;url=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;table=Table 1.03; printed page 4; PDF page 25;notes=Statistical Handbook 2023 Table 1.03 (PDF page 25): Census 2011 retabulated to source district definitions. Uses state handbook totals rather than conflicting provisional district webpages.;population_source=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Meghalaya,South West Garo Hills,retabulated:meghalaya:south west garo hills,177556.0,0.0,177556.0,0.0,2011,census_2011_recovery;method=official_retabulation;url=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;table=Table 1.03; printed page 4; PDF page 25;notes=Statistical Handbook 2023 Table 1.03 (PDF page 25): Census 2011 retabulated to source district definitions. Uses state handbook totals rather than conflicting provisional district webpages.;population_source=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Meghalaya,West Garo Hills,293,643291.0,74858.0,568433.0,0.11636724281856889,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Meghalaya,West Jaintia Hills,retabulated:meghalaya:west jaintia hills,272185.0,28430.0,243755.0,0.10445101677168103,2011,census_2011_recovery;method=official_retabulation;url=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;table=Table 1.03; printed page 4; PDF page 25;notes=Statistical Handbook 2023 Table 1.03 (PDF page 25): Census 2011 retabulated to source district definitions. Uses state handbook totals rather than conflicting provisional district webpages.;population_source=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Uttar Pradesh,Hathras,144,1564708.0,332693.0,1232015.0,0.2126230581041319,2011,census_2011_recovery;method=census_name_link;url=https://informatics.nic.in/news/298;table=district demography;notes=Explicit district name equivalence; population retained from official 2011 PCA. Not an event-year population estimate.;population_source=census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Uttar Pradesh,Pratapgarh,173,3209141.0,175242.0,3033899.0,0.054607136302206725,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Uttar Pradesh,Shahjahanpur,152,3006538.0,594092.0,2412446.0,0.19760003033389234,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Uttar Pradesh,Sultanpur,179,3797117.0,199916.0,3597201.0,0.05264941796631497,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Gujarat,Aravalli,,,,,,2011,census_2011_official,unmatched
Gujarat,Dahod,485,2127086.0,191625.0,1935461.0,0.09008803593272674,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
Gujarat,Kheda,483,2299885.0,523609.0,1776276.0,0.22766747033003823,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Gujarat,Mahisagar,,,,,,2011,census_2011_official,unmatched
Gujarat,Panchmahal,,,,,,2011,census_2011_official,unmatched
Meghalaya,East Garo Hills,294,317917.0,44192.0,273725.0,0.13900483459519308,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Meghalaya,North Garo Hills,retabulated:meghalaya:north garo hills,172119.0,19595.0,152524.0,0.11384565329800894,2011,census_2011_recovery;method=official_retabulation;url=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;table=Table 1.03; printed page 4; PDF page 25;notes=Statistical Handbook 2023 Table 1.03 (PDF page 25): Census 2011 retabulated to source district definitions. Uses state handbook totals rather than conflicting provisional district webpages.;population_source=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Meghalaya,South Garo Hills,295,142334.0,13131.0,129203.0,0.09225483721387721,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Arunachal Pradesh,Itanagar Capital Region,,,,,,2011,census_2011_official,unmatched
Arunachal Pradesh,Lohit,259,145726.0,32430.0,113296.0,0.22254093298381894,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Arunachal Pradesh,Lower Dibang Valley,258,54080.0,11389.0,42691.0,0.21059541420118344,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Arunachal Pradesh,Lower Subansiri,255,83030.0,12806.0,70224.0,0.15423340961098397,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Arunachal Pradesh,Pakke Kessang,,,,,,2011,census_2011_official,unmatched
Assam,Sribhumi (Karimganj),317,1228686.0,109700.0,1118986.0,0.08928237157418575,2011,census_2011_recovery;method=census_name_link;url=https://sribhumi.assam.gov.in/about-us/district-profile;table=district demography;notes=Explicit district name equivalence; population retained from official 2011 PCA. Not an event-year population estimate.;population_source=census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Manipur,Kangpokpi,,,,,,2011,census_2011_official,unmatched
Manipur,Noney,,,,,,2011,census_2011_official,unmatched
Manipur,Pherzawl,,,,,,2011,census_2011_official,unmatched
Manipur,Senapati,272,479148.0,7476.0,471672.0,0.01560269478324025,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Manipur,Tamenglong,273,140651.0,19363.0,121288.0,0.13766699134737756,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Meghalaya,Eastern West Khasi Hills,retabulated:meghalaya:eastern west khasi hills,114228.0,14363.0,99865.0,0.1257397485730294,2011,census_2011_recovery;method=official_retabulation;url=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;table=Table 1.03; printed page 4; PDF page 25;notes=Statistical Handbook 2023 Table 1.03 (PDF page 25): Census 2011 retabulated to source district definitions. Uses state handbook totals rather than conflicting provisional district webpages.;population_source=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Meghalaya,South West Khasi Hills,retabulated:meghalaya:south west khasi hills,99171.0,0.0,99171.0,0.0,2011,census_2011_recovery;method=official_retabulation;url=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;table=Table 1.03; printed page 4; PDF page 25;notes=Statistical Handbook 2023 Table 1.03 (PDF page 25): Census 2011 retabulated to source district definitions. Uses state handbook totals rather than conflicting provisional district webpages.;population_source=https://des.megplanning.gov.in/documents/shb-2023-Final-as-on-16-09-24.pdf;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk
Meghalaya,West Khasi Hills,296,383461.0,43105.0,340356.0,0.11241038854016445,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Mizoram,Aizawl,283,400309.0,314754.0,85555.0,0.7862776005535723,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Mizoram,Kolasib,282,83955.0,46878.0,37077.0,0.5583705556548151,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Nagaland,Chumoukedima,,,,,,2011,census_2011_official,unmatched
Nagaland,Shamator,,,,,,2011,census_2011_official,unmatched
Himachal Pradesh,Kinnaur,034,84121.0,0.0,84121.0,0.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched
Punjab,Sri Muktsar Sahib,044,901896.0,252191.0,649705.0,0.27962314945403904,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk
